"Plate"	"Well.position"	"CTB"	"row"	"column"	"Replicate"	"Product.."	"Probe.ID"	"miRBase.ID.miRPlus.ID"	"miRBase.accession"	"Comment.in.miRBase"	"Sample"	"Control"	"poc"	"npi"	"rzscore"	"zscore"	"centered"	"rcentered"	"Bscore"	"posEffectNorm"	"wellCount"
"1"	"H12"	5722	8	12	"3"	""	NA	""	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=' target='_blank'></a>"	NA	""	"GAPDH"	0.812293714731874	0.399743027737888	-0.988953625455217	-0.902170526228948	0.841999417526326	0.881324605313824	-0.263683530732584	-0.982356977542528	288
"2"	"A1"	8444	1	1	"1"	"410185-00"	NA	"hsa-mir-302c*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000716' target='_blank'>MIMAT0000716</a>"	NA	"hsa-mir-302c*"	NA	1.44613803733516	-1.29731075697211	5.21780648851669	4.0352053969511	1.54926896393555	1.57728588773699	3.44710996326685	3.9532995832627	289
"2"	"A2"	5753	1	2	"1"	"410186-00"	NA	"hsa-mir-302d*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004685' target='_blank'>MIMAT0004685</a>"	NA	"hsa-mir-302d*"	NA	0.985271450590855	0.0428286852589641	0.674490759476595	0.407993898357673	1.05553580643312	1.07462407770617	-1.22119548801981	-0.786188519482975	290
"2"	"A3"	6516	1	3	"1"	"410190-00"	NA	"hsa-mir-30b*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004589' target='_blank'>MIMAT0004589</a>"	NA	"hsa-mir-30b*"	NA	1.11594451104641	-0.337151394422311	1.96269213489748	1.43644517053411	1.19552777937045	1.21714766040908	0.146779825787225	0.569655765304205	291
"2"	"A4"	5414	1	4	"1"	"410191-00"	NA	"hsa-mir-30d*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004551' target='_blank'>MIMAT0004551</a>"	NA	"hsa-mir-30d*"	NA	0.927213563966433	0.211653386454183	0.102144407880686	-0.0489457887561033	0.993337537985207	1.01130101802559	-0.994430681681388	-0.829447678649457	292
"2"	"A5"	6553	1	5	"1"	"410196-00"	NA	"hsa-mir-32*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004505' target='_blank'>MIMAT0004505</a>"	NA	"hsa-mir-32*"	NA	1.12228121253639	-0.355577689243028	2.02516061575013	1.48631764375892	1.20231638094146	1.22405902680489	0.30817432150366	1.04296929514248	293
"2"	"A6"	6751	1	6	"1"	""	45048	"hsa-mir-324-3p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000762' target='_blank'>MIMAT0000762</a>"	NA	"hsa-mir-324-3p"	NA	1.15619112861791	-0.454183266932271	2.35945140517783	1.75320277074572	1.23864457313227	1.26104417670683	0.726090568829545	1.41178115442131	294
"2"	"A7"	6215	1	7	"1"	"410197-00"	NA	"hsa-mir-325"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000771' target='_blank'>MIMAT0000771</a>"	NA	"hsa-mir-325"	NA	1.0643945881144	-0.187250996015936	1.45450260147456	1.03072586132689	1.14030158821169	1.16092276081068	0.135884774016894	0.619778967183441	295
"2"	"A8"	6027	1	8	"1"	""	45053	"hsa-mir-329"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0001629' target='_blank'>MIMAT0001629</a>"	NA	"hsa-mir-329"	NA	1.0321972940572	-0.0936254980079681	1.13709518525028	0.777319781157599	1.10580815320222	1.12580554777249	0.0953119177874272	0.440470229129873	296
"2"	"A9"	6320	1	9	"1"	"410199-00"	NA	"hsa-mir-330-3p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000751' target='_blank'>MIMAT0000751</a>"	NA	"hsa-mir-330-3p"	NA	1.08237711936976	-0.239541832669323	1.63177802011046	1.1722558529108	1.15956653861591	1.18053609787989	-0.0332127607236011	0.819596886154836	297
"2"	"A10"	5874	1	10	"1"	"410203-00"	NA	"hsa-mir-337-3p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000754' target='_blank'>MIMAT0000754</a>"	NA	"hsa-mir-337-3p"	NA	1.00599417708512	-0.0174302788844621	0.878779575237967	0.571090364849611	1.0777363683275	1.09722611375735	-0.73727580357681	-0.128402789561659	298
"2"	"A11"	5863	1	11	"1"	"410204-00"	NA	"hsa-mir-337-5p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004695' target='_blank'>MIMAT0004695</a>"	NA	"hsa-mir-337-5p"	NA	1.00411029285837	-0.0119521912350598	0.860207864714206	0.556263413350344	1.07571813542801	1.09517138320725	-1.46616268109317	-0.210966821855839	299
"2"	"A12"	5719	1	12	"1"	""	NA	""	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=' target='_blank'></a>"	NA	""	"NEG"	0.979448535708169	0.0597609561752988	0.61708729058497	0.36216513917812	1.04929763201651	1.06827309236948	-0.913284969222455	0.0353412546583678	300
"2"	"B1"	5458	2	1	"1"	""	45064	"hsa-mir-339-3p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004702' target='_blank'>MIMAT0004702</a>"	NA	"hsa-mir-339-3p"	NA	0.934749100873437	0.189741035856574	0.17643124997573	0.0103620172409651	1.00141046958317	1.01951994022602	0.0347164361495306	-0.144274526248561	301
"2"	"B2"	5363	2	2	"1"	"410209-00"	NA	"hsa-mir-33b"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0003301' target='_blank'>MIMAT0003301</a>"	NA	"hsa-mir-33b"	NA	0.918479191642405	0.237051792828685	0.0160392045432482	-0.117688927525433	0.9839802763603	1.00177454002055	-0.250665331529514	-0.565542250460261	302
"2"	"B3"	5459	2	3	"1"	"410210-00"	NA	"hsa-mir-33b*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004811' target='_blank'>MIMAT0004811</a>"	NA	"hsa-mir-33b*"	NA	0.934920363075869	0.189243027888446	0.178119587296072	0.0117099219227166	1.0015939453013	1.01970673391239	-0.00881101039053437	-0.290364346120019	303
"2"	"B4"	4792	2	4	"1"	"410213-00"	NA	"hsa-mir-345"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000772' target='_blank'>MIMAT0000772</a>"	NA	"hsa-mir-345"	NA	0.820688474053776	0.521414342629482	-0.948001405371986	-0.887342500805569	0.879215641304971	0.895115345101336	-0.415594783510415	-1.09239127771111	304
"2"	"B5"	5252	2	5	"1"	""	45075	"hsa-mir-346"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000773' target='_blank'>MIMAT0000773</a>"	NA	"hsa-mir-346"	NA	0.899469087172461	0.292330677290837	-0.171366238014704	-0.267306347199855	0.963614471647268	0.9810404408331	-0.259370820837527	-0.301788340935065	305
"2"	"B6"	5355	2	6	"1"	"410214-00"	NA	"hsa-mir-34a*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004557' target='_blank'>MIMAT0004557</a>"	NA	"hsa-mir-34a*"	NA	0.917109094022949	0.241035856573705	0.00253250598051287	-0.128472164979445	0.982512470615217	1.00028019052956	-0.00184661894412397	-0.0820645151480705	306
"2"	"B7"	6289	2	7	"1"	"410216-00"	NA	"hsa-mir-34b*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000685' target='_blank'>MIMAT0000685</a>"	NA	"hsa-mir-34b*"	NA	1.07706799109437	-0.224103585657371	1.57943956317986	1.13047080777651	1.15387879135371	1.17474549360232	1.88980344714584	1.8169418390383	307
"2"	"B8"	5151	2	8	"1"	""	45080	"hsa-mir-34c-3p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004677' target='_blank'>MIMAT0004677</a>"	NA	"hsa-mir-34c-3p"	NA	0.882171604726837	0.342629482071713	-0.341888307369238	-0.403444720056762	0.94508342411559	0.962174278509386	0.245310136591554	-0.212815690950608	308
"2"	"B9"	4106	2	9	"1"	"410217-00"	NA	"hsa-mir-361-3p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004682' target='_blank'>MIMAT0004682</a>"	NA	"hsa-mir-361-3p"	NA	0.703202603185477	0.86304780876494	-2.10620080712654	-1.81200511248714	0.753351298664067	0.766974876249183	-2.14220987653696	-2.32838347307644	309
"2"	"B10"	6462	2	10	"1"	"410219-00"	NA	"hsa-mir-362-3p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004683' target='_blank'>MIMAT0004683</a>"	NA	"hsa-mir-362-3p"	NA	1.10669635211509	-0.310258964143426	1.87152191959901	1.36365831771952	1.18562009059114	1.20706080134491	1.88444825220788	1.95725649639611	310
"2"	"B11"	5869	2	11	"1"	""	45085	"hsa-mir-362-5p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000705' target='_blank'>MIMAT0000705</a>"	NA	"hsa-mir-362-5p"	NA	1.00513786607296	-0.0149402390438247	0.870337888636257	0.564350841440853	1.07681898973683	1.09629214532549	0.172949054252525	0.775044861763596	311
"2"	"B12"	5274	2	12	"1"	""	NA	""	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=' target='_blank'></a>"	NA	""	"NEG"	0.903236855625963	0.281374501992032	-0.134222816967182	-0.237652444201321	0.967650937446247	0.985149901933315	-0.0356133653509623	0.163137586367502	312
"2"	"C1"	6384	3	1	"1"	"410221-00"	NA	"hsa-mir-363*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0003385' target='_blank'>MIMAT0003385</a>"	NA	"hsa-mir-363*"	NA	1.0933379003254	-0.271414342629482	1.73983160861234	1.2585217525429	1.17130898457657	1.19249089380779	1.75386591258769	1.91239624701685	313
"2"	"C2"	6355	3	2	"1"	"410223-00"	NA	"hsa-mir-367*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004686' target='_blank'>MIMAT0004686</a>"	NA	"hsa-mir-367*"	NA	1.08837129645487	-0.256972111553785	1.69086982632243	1.21943251677211	1.16598818875065	1.18707387690296	1.57991440805121	1.5560504874916	314
"2"	"C3"	5502	3	3	"1"	"410225-00"	NA	"hsa-mir-371-3p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000723' target='_blank'>MIMAT0000723</a>"	NA	"hsa-mir-371-3p"	NA	0.942284637780442	0.167828685258964	0.250718092070774	0.0696698232380334	1.00948340118112	1.02773886242645	0.21953661218571	0.0906395442078715	315
"2"	"C4"	5229	3	4	"1"	""	45095	"hsa-mir-371-5p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004687' target='_blank'>MIMAT0004687</a>"	NA	"hsa-mir-371-5p"	NA	0.895530056516527	0.303784860557769	-0.210197996382568	-0.298308154880141	0.959394530130153	0.976744186046512	0.477957743280544	0.0363075878168953	316
"2"	"C5"	4821	3	5	"1"	"410226-00"	NA	"hsa-mir-372"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000724' target='_blank'>MIMAT0000724</a>"	NA	"hsa-mir-372"	NA	0.825655077924302	0.506972111553785	-0.89903962308207	-0.848253265034774	0.884536437130898	0.900532362006164	-0.831295088103351	-0.835058162825989	317
"2"	"C6"	5142	3	6	"1"	"410227-00"	NA	"hsa-mir-373"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000726' target='_blank'>MIMAT0000726</a>"	NA	"hsa-mir-373"	NA	0.880630244904949	0.347111553784861	-0.357083343252315	-0.415575862192526	0.943432142652371	0.960493135332026	-0.20571335037541	-0.187980715350898	318
"2"	"C7"	4743	3	7	"1"	"410228-00"	NA	"hsa-mir-373*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000725' target='_blank'>MIMAT0000725</a>"	NA	"hsa-mir-373*"	NA	0.812296626134612	0.545816733067729	-1.03072993406874	-0.953389830211396	0.870225331116335	0.885962454469039	-0.564616932301219	-0.852346459015416	319
"2"	"C8"	5174	3	8	"1"	""	45099	"hsa-mir-374a"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000727' target='_blank'>MIMAT0000727</a>"	NA	"hsa-mir-374a"	NA	0.886110635382771	0.331175298804781	-0.303056549001374	-0.372442912376476	0.949303365632705	0.966470533295975	0.43989101276096	0.136203930193209	320
"2"	"C9"	4757	3	9	"1"	"410229-00"	NA	"hsa-mir-374a*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004688' target='_blank'>MIMAT0004688</a>"	NA	"hsa-mir-374a*"	NA	0.814694296968659	0.538844621513944	-1.00709321158395	-0.934519164666874	0.872793991170231	0.888577566078267	-0.887353163192828	-0.809819796206466	321
"2"	"C10"	5278	3	10	"1"	"410231-00"	NA	"hsa-mir-374b*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004956' target='_blank'>MIMAT0004956</a>"	NA	"hsa-mir-374b*"	NA	0.903921904435691	0.279382470119522	-0.127469467685815	-0.232260825474315	0.968384840318789	0.985897076678808	0.0412059827245949	0.0384795457490656	322
"2"	"C11"	5648	3	11	"1"	"410233-00"	NA	"hsa-mir-376a"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000729' target='_blank'>MIMAT0000729</a>"	NA	"hsa-mir-376a"	NA	0.967288919335503	0.0951195219123506	0.497215340840694	0.26646390677376	1.0362708560289	1.05501074063697	-0.0444243757414967	0.684019477288856	323
"2"	"C12"	4259	3	12	"1"	""	NA	""	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=' target='_blank'></a>"	NA	""	"POS"	0.729405720157561	0.786852589641434	-1.84788519711423	-1.60577569617915	0.781423083538788	0.795554310264313	-1.59352662769646	-1.56976419817711	324
"2"	"D1"	5029	4	1	"1"	"410235-00"	NA	"hsa-mir-376b"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0002172' target='_blank'>MIMAT0002172</a>"	NA	"hsa-mir-376b"	NA	0.861277616030142	0.403386454183267	-0.547865460450952	-0.567889091230451	0.922699386503067	0.939385448771831	-0.0347164361495306	-0.632829549372247	325
"2"	"D2"	5196	4	2	"1"	"410236-00"	NA	"hsa-mir-376c"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000720' target='_blank'>MIMAT0000720</a>"	NA	"hsa-mir-376c"	NA	0.889878403836273	0.320219123505976	-0.265913127953852	-0.342789009377942	0.953339831431684	0.970579994396189	0.122246174101007	-0.56336805072351	326
"2"	"D3"	4700	4	3	"1"	""	45109	"hsa-mir-377*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004689' target='_blank'>MIMAT0004689</a>"	NA	"hsa-mir-377*"	NA	0.804932351430039	0.567231075697211	-1.10332843884344	-1.01134973152671	0.862335875236512	0.877930325954983	-0.635395198402428	-1.38769027641681	327
"2"	"D4"	4715	4	4	"1"	""	45113	"hsa-mir-379*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004690' target='_blank'>MIMAT0004690</a>"	NA	"hsa-mir-379*"	NA	0.807501284466518	0.559760956175299	-1.07800337903831	-0.991131161300439	0.865088011008543	0.880732231250584	0.109267080950878	-0.94923049433531	328
"2"	"D5"	4456	4	5	"1"	"410240-00"	NA	"hsa-mir-380"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000735' target='_blank'>MIMAT0000735</a>"	NA	"hsa-mir-380"	NA	0.76314437403665	0.688745019920319	-1.51528274500687	-1.34023847387409	0.817567800011467	0.832352666479873	-0.948423489702071	-1.52533539783415	329
"2"	"D6"	5133	4	6	"1"	"410242-00"	NA	"hsa-mir-383"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000738' target='_blank'>MIMAT0000738</a>"	NA	"hsa-mir-383"	NA	0.879088885083062	0.351593625498008	-0.372278379135392	-0.42770700432829	0.941780861189152	0.958811992154665	0.278206334067591	-0.187141313883863	330
"2"	"D7"	4040	4	7	"1"	""	45124	"hsa-mir-412"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0002170' target='_blank'>MIMAT0002170</a>"	NA	"hsa-mir-412"	NA	0.69189929782497	0.895916334661355	-2.21763107026911	-1.90096682148274	0.741241901267129	0.754646492948538	-1.25240334817551	-2.21758203584883	331
"2"	"D8"	4087	4	8	"1"	""	45126	"hsa-mir-422a"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0001339' target='_blank'>MIMAT0001339</a>"	NA	"hsa-mir-422a"	NA	0.69994862133927	0.872509960159363	-2.13827921621304	-1.83761530144041	0.749865260019494	0.763425796208088	-0.896216934124623	-2.01230840314414	332
"2"	"D9"	4954	4	9	"1"	"410248-00"	NA	"hsa-mir-424*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004749' target='_blank'>MIMAT0004749</a>"	NA	"hsa-mir-424*"	NA	0.848432950847748	0.440737051792829	-0.674490759476595	-0.668981942361818	0.90893870764291	0.925375922293826	-0.0556359907593922	-0.404639273197872	333
"2"	"D10"	5328	4	10	"1"	"410250-00"	NA	"hsa-mir-429"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0001536' target='_blank'>MIMAT0001536</a>"	NA	"hsa-mir-429"	NA	0.912485014557287	0.254482071713147	-0.0430526016687188	-0.164865591386737	0.97755862622556	0.995236760997478	0.624737569067769	0.154030099565134	334
"2"	"D11"	5405	4	11	"1"	""	45136	"hsa-mir-432"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0002814' target='_blank'>MIMAT0002814</a>"	NA	"hsa-mir-432"	NA	0.925672204144545	0.216135458167331	0.0869493719976086	-0.0610769308918673	0.991686256521988	1.00961987484823	0.0444243757414967	0.236468625886806	335
"2"	"D12"	5005	4	12	"1"	""	NA	""	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=' target='_blank'></a>"	NA	""	"GAPDH"	0.857167323171776	0.415338645418327	-0.588385556139158	-0.600238803592489	0.918295969267817	0.93490240029887	0.165087733604683	-0.0462714130367629	336
"2"	"E1"	4873	5	1	"1"	"410253-00"	NA	"hsa-mir-432*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0002815' target='_blank'>MIMAT0002815</a>"	NA	"hsa-mir-432*"	NA	0.834560712450762	0.481075697211155	-0.81124608242429	-0.778162221583694	0.894077174473941	0.910245633697581	-0.944202646401216	-0.66981658051427	337
"2"	"E2"	4811	5	2	"1"	"410257-00"	NA	"hsa-mir-450b-3p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004910' target='_blank'>MIMAT0004910</a>"	NA	"hsa-mir-450b-3p"	NA	0.823942455899983	0.51195219123506	-0.915922996285489	-0.86173231185229	0.882701679949544	0.89866442514243	-1.17386928250898	-1.02565299321324	338
"2"	"E3"	5719	5	3	"1"	"410258-00"	NA	"hsa-mir-450b-5p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004909' target='_blank'>MIMAT0004909</a>"	NA	"hsa-mir-450b-5p"	NA	0.979448535708169	0.0597609561752988	0.61708729058497	0.36216513917812	1.04929763201651	1.06827309236948	0.438914942747637	0.813585794064602	339
"2"	"E4"	4721	5	4	"1"	"410260-00"	NA	"hsa-mir-452"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0001635' target='_blank'>MIMAT0001635</a>"	NA	"hsa-mir-452"	NA	0.80852885768111	0.556772908366534	-1.06787335511626	-0.98304373320993	0.866188865317356	0.881852993368824	-0.526708483405417	-0.67916493843892	340
"2"	"E5"	4834	5	5	"1"	"410261-00"	NA	"hsa-mir-452*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0001636' target='_blank'>MIMAT0001636</a>"	NA	"hsa-mir-452*"	NA	0.827881486555917	0.500498007968127	-0.877091237917625	-0.830730504172004	0.886921621466659	0.902960679929018	-0.956337570891174	-0.530325882696857	341
"2"	"E6"	5352	5	6	"1"	"410262-00"	NA	"hsa-mir-453"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0001630' target='_blank'>MIMAT0001630</a>"	NA	"hsa-mir-453"	NA	0.916595307415653	0.242529880478088	-0.00253250598051287	-0.1325158790247	0.981962043460811	0.99971980947044	0.00184661894412397	0.529698326586672	342
"2"	"E7"	5084	5	7	"1"	""	45148	"hsa-mir-454"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0003885' target='_blank'>MIMAT0003885</a>"	NA	"hsa-mir-454"	NA	0.870697037163898	0.375996015936255	-0.455006907832146	-0.493754333734116	0.932790551000516	0.949659101522369	-0.135884774016894	0.115272042604198	343
"2"	"E8"	6676	5	8	"1"	"410263-00"	NA	"hsa-mir-454*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0003884' target='_blank'>MIMAT0003884</a>"	NA	"hsa-mir-454*"	NA	1.14334646343552	-0.416832669322709	2.23282610615218	1.65210991961436	1.22488389427212	1.24703465022882	2.82878279996225	3.52288241361265	344
"2"	"E9"	5394	5	9	"1"	"410264-00"	NA	"hsa-mir-455-3p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004784' target='_blank'>MIMAT0004784</a>"	NA	"hsa-mir-455-3p"	NA	0.923788319917794	0.221613545816733	0.0683776614738476	-0.0759038823911344	0.989668023622499	1.00756514429812	0.0411268419127038	0.759485897949076	345
"2"	"E10"	5481	5	10	"1"	"410266-00"	NA	"hsa-mir-483-3p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0002173' target='_blank'>MIMAT0002173</a>"	NA	"hsa-mir-483-3p"	NA	0.938688131529371	0.178286852589641	0.215263008343594	0.0413638249212508	1.00563041110028	1.02381619501261	0.236947590801736	0.747466763621456	346
"2"	"E11"	6068	5	11	"1"	""	45153	"hsa-mir-483-5p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004761' target='_blank'>MIMAT0004761</a>"	NA	"hsa-mir-483-5p"	NA	1.03921904435691	-0.114043824701195	1.2063170153843	0.832583873109413	1.11333065764578	1.13346408891379	0.51768643084984	1.83888792462365	347
"2"	"E12"	5311	5	12	"1"	""	NA	""	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=' target='_blank'></a>"	NA	""	"NEG"	0.909573557115945	0.262948207171315	-0.0717543361145314	-0.187779970976513	0.974439539017258	0.99206126832913	0.0356133653509623	0.872794480613434	348
"2"	"F1"	5147	6	1	"1"	""	45157	"hsa-mir-486-3p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004762' target='_blank'>MIMAT0004762</a>"	NA	"hsa-mir-486-3p"	NA	0.881486555917109	0.344621513944223	-0.348641656650606	-0.408836338783768	0.944349521243048	0.961427103763893	-0.0844168660170958	-0.325406126861309	349
"2"	"F2"	5280	6	2	"1"	"410269-00"	NA	"hsa-mir-487a"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0002178' target='_blank'>MIMAT0002178</a>"	NA	"hsa-mir-487a"	NA	0.904264428840555	0.278386454183267	-0.124092793045131	-0.229565016110811	0.96875179175506	0.986270664051555	0.0151422753418166	-0.324350330390466	350
"2"	"F3"	5229	6	3	"1"	"410270-00"	NA	"hsa-mir-488"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004763' target='_blank'>MIMAT0004763</a>"	NA	"hsa-mir-488"	NA	0.895530056516527	0.303784860557769	-0.210197996382568	-0.298308154880141	0.959394530130153	0.976744186046512	0.00881101039053437	-0.316236704895686	351
"2"	"F4"	4733	6	4	"1"	"410271-00"	NA	"hsa-mir-488*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0002804' target='_blank'>MIMAT0002804</a>"	NA	"hsa-mir-488*"	NA	0.810584004110293	0.550796812749004	-1.04761330727216	-0.966868877028911	0.868390573934981	0.884094517605305	-0.109267080950878	-0.83456054391331	352
"2"	"F5"	6697	6	5	"1"	"410272-00"	NA	"hsa-mir-489"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0002805' target='_blank'>MIMAT0002805</a>"	NA	"hsa-mir-489"	NA	1.14694296968659	-0.427290836653386	2.26828118987936	1.68041591793114	1.22873688435296	1.25095731764266	2.58621621151625	2.92959244788582	353
"2"	"F6"	5635	6	6	"1"	"410273-00"	NA	"hsa-mir-490-5p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004764' target='_blank'>MIMAT0004764</a>"	NA	"hsa-mir-490-5p"	NA	0.965062510703888	0.101593625498008	0.475266955676249	0.24894114591099	1.03388567169314	1.05258242271411	0.876827435211322	0.882485442900398	354
"2"	"F7"	4604	6	7	"1"	""	45166	"hsa-mir-491-3p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004765' target='_blank'>MIMAT0004765</a>"	NA	"hsa-mir-491-3p"	NA	0.788491179996575	0.61503984063745	-1.26540882159627	-1.14074858097486	0.844722206295511	0.859998132063136	-0.549105333170578	-1.03073294470212	355
"2"	"F8"	4707	6	8	"1"	""	45168	"hsa-mir-492"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0002812' target='_blank'>MIMAT0002812</a>"	NA	"hsa-mir-492"	NA	0.806131186847063	0.563745019920319	-1.09151007760105	-1.00191439875445	0.86362020526346	0.879237881759596	-0.0983720291805469	-0.695365039713257	356
"2"	"F9"	6163	6	9	"1"	""	45169	"hsa-mir-493"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0003161' target='_blank'>MIMAT0003161</a>"	NA	"hsa-mir-493"	NA	1.05548895358794	-0.161354581673307	1.36670906081678	0.96063481787581	1.13076085086864	1.15120948911927	1.73663959586607	2.08085826200954	357
"2"	"F10"	5081	6	10	"1"	"410274-00"	NA	"hsa-mir-493*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0002813' target='_blank'>MIMAT0002813</a>"	NA	"hsa-mir-493*"	NA	0.870183250556602	0.377490039840637	-0.460071919793172	-0.497798047779371	0.93224012384611	0.949098720463248	-0.0412059827245949	-0.239620398314248	358
"2"	"F11"	5322	6	11	"1"	"410277-00"	NA	"hsa-mir-497*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004768' target='_blank'>MIMAT0004768</a>"	NA	"hsa-mir-497*"	NA	0.911457441342696	0.257470119521912	-0.0531826255907703	-0.172953019477246	0.976457771916748	0.994115998879238	-0.344631855514793	0.164812819767891	359
